TIME,RPM,AMPS AVG,MOTOR VOLTS
2.1333333333333306,2185.35,0.03,1.88
2.1499999999999972,2187.27,0.03,1.92
2.166666666666664,2187.67,0.03,1.92
2.1833333333333305,2189.97,0.03,1.88
2.199999999999997,2190.15,0.03,1.92
2.2166666666666637,2192.17,0.03,1.92
2.2333333333333303,2196.37,0.03,1.92
2.249999999999997,2197.86,0.03,1.88
2.2666666666666635,2198.4,0.03,1.88
2.28333333333333,2197.09,0.03,1.97
2.2999999999999967,2203.17,0.03,1.92
2.3166666666666633,2202.66,0.03,1.83
2.33333333333333,2203.53,0.03,1.92
2.3499999999999965,2205.82,0.03,1.97
2.366666666666663,2206.83,0.03,1.97
2.3833333333333298,2208.82,0.03,1.92
2.3999999999999964,2211.77,0.03,1.92
2.416666666666663,2212.17,0.03,1.97
2.4333333333333296,2214.05,0.03,1.88
2.449999999999996,2214.78,0.03,1.92
2.466666666666663,2216.59,0.03,1.97
2.4833333333333294,2218.52,0.03,1.92
2.499999999999996,2217.26,0.03,1.92
2.5166666666666626,2221.22,0.03,1.97
2.533333333333329,2224.78,0.03,1.92
2.549999999999996,2224.75,0.03,1.88
2.5666666666666624,2230.23,0.03,1.88
2.583333333333329,2226.3,0.03,1.92
2.5999999999999956,2229.86,0.03,1.92
2.6166666666666623,2234.37,0.03,1.97
2.633333333333329,2231.35,0.03,1.92
2.6499999999999955,2235.11,0.03,1.92
2.666666666666662,2236.81,0.03,2.02
2.6833333333333287,2238.11,0.03,1.92
2.6999999999999953,2240.9,0.03,1.97
2.716666666666662,2241.0,0.03,1.92
2.7333333333333285,2242.19,0.03,1.92
2.749999999999995,2246.6,0.03,1.97
2.7666666666666617,2245.36,0.03,1.88
2.7833333333333283,2249.07,0.03,1.97
2.799999999999995,2247.12,0.03,2.02
2.8166666666666615,2254.3,0.03,1.97
2.833333333333328,2254.64,0.03,1.97
2.8499999999999948,2254.42,0.03,1.92
2.8666666666666614,2258.5,0.03,1.97
2.883333333333328,2257.1,0.03,1.97
2.8999999999999946,2261.64,0.03,1.97
2.916666666666661,2261.97,0.03,1.92
2.933333333333328,2261.99,0.03,2.02
2.9499999999999944,2262.89,0.03,1.97
2.966666666666661,2269.93,0.03,1.97
2.9833333333333276,2267.95,0.03,1.92
2.9999999999999942,2269.62,0.03,2.02
3.016666666666661,2269.21,0.03,1.97
3.0333333333333274,2273.77,0.03,1.97
3.049999999999994,2275.04,0.03,1.92
3.0666666666666607,2275.6,0.03,2.02
3.0833333333333273,2276.69,0.03,1.92
3.099999999999994,2283.1,0.03,1.97
3.1166666666666605,2280.29,0.03,1.92
3.133333333333327,2281.97,0.03,2.02
3.1499999999999937,2281.0,0.03,1.92
3.1666666666666603,2285.08,0.03,2.02
3.183333333333327,2286.32,0.03,1.92
3.1999999999999935,2287.09,0.03,1.97
3.21666666666666,2291.27,0.03,1.97
3.2333333333333267,2291.72,0.03,1.97
3.2499999999999933,2294.05,0.03,1.97
3.26666666666666,2294.04,0.03,1.97
3.2833333333333266,2295.41,0.03,2.02
3.299999999999993,2300.56,0.03,1.92
3.3166666666666598,2299.95,0.03,1.97
3.3333333333333264,2298.94,0.03,1.97
3.349999999999993,2303.97,0.03,1.97
3.3666666666666596,2306.23,0.03,2.02
3.383333333333326,2304.69,0.03,1.97
3.399999999999993,2309.78,0.03,2.07
3.4166666666666594,2314.21,0.03,1.97
3.433333333333326,2311.62,0.03,1.92
3.4499999999999926,2311.93,0.03,2.02
3.4666666666666592,2314.59,0.03,2.02
3.483333333333326,2317.71,0.03,1.97
3.4999999999999925,2318.18,0.03,2.02
3.516666666666659,2317.07,0.03,2.02
3.5333333333333257,2321.5,0.03,1.97
3.5499999999999923,2324.42,0.03,2.02
3.566666666666659,2322.38,0.03,2.02
3.5833333333333255,2323.63,0.03,2.02
3.599999999999992,2328.32,0.03,2.02
3.6166666666666587,2325.96,0.03,1.97
3.6333333333333253,2326.68,0.03,2.02
3.649999999999992,2333.3,0.03,2.02
3.6666666666666585,2333.01,0.03,2.02
3.683333333333325,2335.99,0.03,2.02
3.6999999999999917,2335.81,0.03,2.07
3.7166666666666583,2339.71,0.03,2.07
3.733333333333325,2339.75,0.03,1.92
3.7499999999999916,2344.88,0.03,2.02
3.766666666666658,2344.29,0.03,2.02
3.7833333333333248,2348.77,0.03,1.97
3.7999999999999914,2346.55,0.03,2.02
3.816666666666658,2348.03,0.03,2.02
3.8333333333333246,2351.69,0.03,2.02
3.849999999999991,2353.12,0.03,2.07
3.866666666666658,2352.04,0.03,2.02
3.8833333333333244,2358.23,0.03,1.97
3.899999999999991,2356.83,0.03,1.97
3.9166666666666576,2359.69,0.03,2.07
3.9333333333333242,2359.31,0.03,1.97
3.949999999999991,2359.78,0.03,2.02
3.9666666666666575,2364.37,0.03,2.02
3.983333333333324,2364.51,0.03,2.07
3.9999999999999907,2366.73,0.03,2.07
4.016666666666658,2368.56,0.03,2.02
4.033333333333324,2368.17,0.03,2.07
4.049999999999991,2372.23,0.03,2.02
4.0666666666666575,2374.41,0.03,2.02
4.083333333333324,2375.2,0.03,2.12
4.099999999999991,2376.77,0.03,2.07
4.116666666666657,2379.91,0.03,1.97
4.133333333333324,2378.91,0.03,2.02
4.149999999999991,2380.76,0.03,2.07
4.166666666666657,2385.22,0.03,1.97
4.183333333333324,2384.1,0.03,2.02
4.19999999999999,2386.85,0.03,2.07
4.216666666666657,2389.9,0.03,2.07
4.233333333333324,2387.87,0.03,2.02
4.24999999999999,2390.36,0.03,2.07
4.266666666666657,2391.03,0.03,2.07
4.2833333333333234,2391.55,0.03,2.02
4.29999999999999,2397.04,0.03,2.02
4.316666666666657,2397.68,0.03,2.16
4.333333333333323,2401.12,0.03,2.07
4.34999999999999,2401.79,0.03,2.12
4.3666666666666565,2403.48,0.03,2.07
4.383333333333323,2406.91,0.03,2.16
4.39999999999999,2403.77,0.03,2.12
4.416666666666656,2408.12,0.03,2.07
4.433333333333323,2408.76,0.03,2.02
4.4499999999999895,2410.1,0.03,2.07
4.466666666666656,2413.84,0.03,2.07
4.483333333333323,2415.55,0.03,2.02
4.499999999999989,2415.45,0.03,2.07
4.516666666666656,2415.21,0.03,2.07
4.533333333333323,2419.08,0.03,2.02
4.549999999999989,2419.16,0.03,2.02
4.566666666666656,2420.07,0.03,2.07
4.583333333333322,2424.43,0.03,2.07
4.599999999999989,2423.97,0.03,2.12
4.616666666666656,2424.17,0.03,2.07
4.633333333333322,2430.02,0.03,2.02
4.649999999999989,2427.21,0.03,2.07
4.666666666666655,2428.86,0.03,2.12
4.683333333333322,2435.0,0.03,2.02
4.699999999999989,2435.88,0.03,2.07
4.716666666666655,2436.84,0.03,2.12
4.733333333333322,2438.7,0.03,2.07
4.7499999999999885,2439.04,0.03,2.12
4.766666666666655,2442.71,0.03,2.12
4.783333333333322,2445.42,0.03,2.12
4.799999999999988,2444.66,0.03,2.16
4.816666666666655,2448.1,0.03,2.12
4.8333333333333215,2450.09,0.03,2.07
4.849999999999988,2450.33,0.03,2.12
4.866666666666655,2452.2,0.03,2.07
4.883333333333321,2452.93,0.03,2.12
4.899999999999988,2452.85,0.03,2.12
4.9166666666666545,2459.53,0.03,2.07
4.933333333333321,2458.47,0.03,2.16
4.949999999999988,2460.35,0.03,2.16
4.966666666666654,2461.51,0.03,2.12
4.983333333333321,2461.71,0.03,2.12
4.999999999999988,2463.54,0.03,2.07
5.016666666666654,2467.26,0.03,2.12
5.033333333333321,2465.89,0.03,2.07
5.049999999999987,2469.38,0.03,2.12
5.066666666666654,2473.4,0.03,2.02
5.083333333333321,2473.02,0.03,2.16
5.099999999999987,2474.72,0.03,2.12
5.116666666666654,2475.66,0.03,2.12
5.13333333333332,2476.55,0.03,2.12
5.149999999999987,2481.32,0.03,2.07
5.166666666666654,2482.88,0.03,2.12
5.18333333333332,2483.64,0.03,2.16
5.199999999999987,2485.56,0.03,2.07
5.2166666666666535,2484.88,0.03,2.12
5.23333333333332,2485.32,0.03,2.12
5.249999999999987,2490.58,0.03,2.12
5.266666666666653,2491.68,0.03,2.16
5.28333333333332,2493.22,0.03,2.07
5.2999999999999865,2495.77,0.03,2.07
5.316666666666653,2494.4,0.03,2.12
5.33333333333332,2499.14,0.03,2.16
5.349999999999986,2500.57,0.03,2.16
5.366666666666653,2499.61,0.03,2.12
5.3833333333333195,2502.64,0.03,2.12
5.399999999999986,2502.9,0.03,2.16
5.416666666666653,2506.02,0.03,2.07
5.433333333333319,2507.28,0.03,2.12
5.449999999999986,2508.57,0.03,2.16
5.466666666666653,2513.0,0.03,2.16
5.483333333333319,2510.87,0.03,2.12
5.499999999999986,2512.61,0.03,2.21
5.516666666666652,2517.71,0.03,2.12
5.533333333333319,2516.45,0.03,2.16
5.549999999999986,2516.08,0.03,2.12
5.566666666666652,2520.67,0.03,2.16
5.583333333333319,2520.93,0.03,2.16
5.599999999999985,2524.69,0.03,2.07
5.616666666666652,2525.5,0.03,2.16
5.633333333333319,2527.53,0.03,2.16
5.649999999999985,2526.96,0.03,2.12
5.666666666666652,2530.68,0.03,2.21
5.6833333333333185,2532.66,0.03,2.16
5.699999999999985,2532.5,0.03,2.16
5.716666666666652,2535.0,0.03,2.16
5.733333333333318,2535.63,0.03,2.12
5.749999999999985,2536.84,0.03,2.21
5.7666666666666515,2542.88,0.03,2.16
5.783333333333318,2539.12,0.03,2.16
5.799999999999985,2545.68,0.03,2.21
5.816666666666651,2545.31,0.03,2.16
5.833333333333318,2546.05,0.03,2.16
5.8499999999999845,2550.62,0.03,2.16
5.866666666666651,2547.62,0.03,2.16
5.883333333333318,2552.15,0.03,2.16
5.899999999999984,2551.59,0.03,2.16
5.916666666666651,2554.03,0.03,2.21
5.933333333333318,2557.13,0.03,2.16
5.949999999999984,2557.22,0.03,2.16
5.966666666666651,2560.71,0.03,2.21
5.983333333333317,2560.73,0.03,2.16
5.999999999999984,2561.79,0.03,2.21
6.016666666666651,2562.35,0.03,2.16
6.033333333333317,2565.43,0.03,2.21
6.049999999999984,2566.28,0.03,2.16
6.06666666666665,2569.5,0.03,2.16
6.083333333333317,2569.47,0.03,2.16
6.099999999999984,2572.56,0.03,2.16
6.11666666666665,2573.11,0.03,2.21
6.133333333333317,2576.67,0.03,2.16
6.1499999999999835,2576.06,0.03,2.16
6.16666666666665,2580.51,0.03,2.21
6.183333333333317,2580.54,0.03,2.16
6.199999999999983,2580.36,0.03,2.21
6.21666666666665,2582.88,0.03,2.16
6.2333333333333165,2584.88,0.03,2.21
6.249999999999983,2586.96,0.03,2.21
6.26666666666665,2589.33,0.03,2.16
6.283333333333316,2588.53,0.03,2.21
6.299999999999983,2594.05,0.03,2.16
6.3166666666666496,2592.07,0.03,2.21
6.333333333333316,2597.13,0.03,2.21
6.349999999999983,2596.5,0.03,2.21
6.366666666666649,2598.29,0.03,2.16
6.383333333333316,2601.96,0.03,2.21
6.399999999999983,2599.92,0.03,2.21
6.416666666666649,2603.76,0.03,2.16
6.433333333333316,2604.13,0.03,2.21
6.449999999999982,2607.09,0.03,2.21
6.466666666666649,2609.13,0.03,2.26
6.483333333333316,2608.95,0.03,2.21
6.499999999999982,2611.06,0.03,2.21
6.516666666666649,2611.36,0.03,2.26
6.5333333333333155,2613.97,0.03,2.21
6.549999999999982,2617.32,0.03,2.31
6.566666666666649,2620.17,0.03,2.16
6.583333333333315,2618.09,0.03,2.26
6.599999999999982,2622.24,0.03,2.21
6.6166666666666485,2621.89,0.03,2.21
6.633333333333315,2625.22,0.03,2.26
6.649999999999982,2628.89,0.03,2.26
6.666666666666648,2627.09,0.03,2.16
6.683333333333315,2629.92,0.03,2.21
6.6999999999999815,2628.71,0.03,2.31
6.716666666666648,2635.08,0.03,2.16
6.733333333333315,2631.52,0.03,2.21
6.749999999999981,2635.59,0.03,2.21
6.766666666666648,2636.23,0.03,2.21
6.783333333333315,2636.13,0.03,2.21
6.799999999999981,2640.46,0.03,2.21
6.816666666666648,2642.35,0.03,2.26
6.833333333333314,2643.63,0.03,2.21
6.849999999999981,2643.51,0.03,2.31
6.866666666666648,2648.68,0.03,2.26
6.883333333333314,2650.13,0.03,2.26
6.899999999999981,2650.74,0.03,2.21
6.916666666666647,2651.17,0.03,2.26
6.933333333333314,2654.45,0.03,2.26
6.949999999999981,2653.85,0.03,2.26
6.966666666666647,2656.76,0.03,2.26
6.983333333333314,2659.15,0.03,2.21
6.9999999999999805,2660.62,0.03,2.31
7.016666666666647,2663.56,0.03,2.21
7.033333333333314,2662.27,0.03,2.26
7.04999999999998,2666.94,0.03,2.21
7.066666666666647,2665.39,0.03,2.26
