TIME,RPM,AMPS AVG,MOTOR VOLTS,INPUT MODE,ESC STATE,RUN MODE
0.0,1858.22,0.03,1.6,UART,RUNNING,OPEN_LOOP
0.03333333333333333,1855.77,0.03,1.6,UART,RUNNING,OPEN_LOOP
0.06666666666666667,1858.56,0.03,1.6,UART,RUNNING,OPEN_LOOP
0.1,1859.13,0.03,1.6,UART,RUNNING,OPEN_LOOP
0.13333333333333333,1859.97,0.03,1.6,UART,RUNNING,OPEN_LOOP
0.16666666666666666,1860.13,0.03,1.6,UART,RUNNING,OPEN_LOOP
0.19999999999999998,1860.91,0.03,1.6,UART,RUNNING,OPEN_LOOP
0.2333333333333333,1858.85,0.03,1.6,UART,RUNNING,OPEN_LOOP
0.26666666666666666,1859.91,0.03,1.6,UART,RUNNING,OPEN_LOOP
0.3,1860.95,0.03,1.6,UART,RUNNING,OPEN_LOOP
0.3333333333333333,1860.49,0.03,1.6,UART,RUNNING,OPEN_LOOP
0.36666666666666664,1860.72,0.03,1.6,UART,RUNNING,OPEN_LOOP
0.39999999999999997,1861.24,0.03,1.6,UART,RUNNING,OPEN_LOOP
0.4333333333333333,1862.18,0.03,1.6,UART,RUNNING,OPEN_LOOP
0.4666666666666666,1861.32,0.03,1.6,UART,RUNNING,OPEN_LOOP
0.49999999999999994,1860.6,0.03,1.6,UART,RUNNING,OPEN_LOOP
0.5333333333333333,1861.14,0.03,1.6,UART,RUNNING,OPEN_LOOP
0.5666666666666667,1861.33,0.03,1.6,UART,RUNNING,OPEN_LOOP
0.6,1862.08,0.03,1.6,UART,RUNNING,OPEN_LOOP
0.6333333333333333,1862.02,0.03,1.6,UART,RUNNING,OPEN_LOOP
0.6666666666666666,1862.55,0.03,1.6,UART,RUNNING,OPEN_LOOP
0.7,1863.46,0.03,1.6,UART,RUNNING,OPEN_LOOP
0.7333333333333333,1861.58,0.03,1.6,UART,RUNNING,OPEN_LOOP
0.7666666666666666,1861.93,0.03,1.6,UART,RUNNING,OPEN_LOOP
0.7999999999999999,1862.94,0.03,1.6,UART,RUNNING,OPEN_LOOP
0.8333333333333333,1864.78,0.03,1.6,UART,RUNNING,OPEN_LOOP
0.8666666666666666,1866.22,0.03,1.6,UART,RUNNING,OPEN_LOOP
0.8999999999999999,1863.91,0.03,1.6,UART,RUNNING,OPEN_LOOP
0.9333333333333332,1864.0,0.03,1.6,UART,RUNNING,OPEN_LOOP
0.9666666666666666,1864.41,0.03,1.6,UART,RUNNING,OPEN_LOOP
0.9999999999999999,1929.44,3.47,5.36,UART,RUNNING,RPM
1.0333333333333332,2502.3,0.8,4.56,UART,RUNNING,RPM
1.0666666666666667,2714.2,0.2,4.14,UART,RUNNING,RPM
1.1,2791.0,0.09,3.96,UART,RUNNING,RPM
1.1333333333333335,2829.62,0.07,3.87,UART,RUNNING,RPM
1.166666666666667,2861.22,0.06,3.77,UART,RUNNING,RPM
1.2000000000000004,2884.88,0.06,3.72,UART,RUNNING,RPM
1.2333333333333338,2908.07,0.06,3.63,UART,RUNNING,RPM
1.2666666666666673,2928.59,0.06,3.34,UART,RUNNING,RPM
1.3000000000000007,2936.91,0.04,2.9,UART,RUNNING,RPM
1.3333333333333341,2945.05,0.03,2.52,UART,RUNNING,RPM
1.3666666666666676,2944.26,0.03,2.28,UART,RUNNING,RPM
1.400000000000001,2941.38,0.03,2.08,UART,RUNNING,RPM
1.4333333333333345,2938.83,0.03,1.84,UART,RUNNING,RPM
1.466666666666668,2931.97,0.03,1.89,UART,RUNNING,RPM
1.5000000000000013,2926.8,0.03,1.7,UART,RUNNING,RPM
1.5333333333333348,2917.44,0.03,1.6,UART,RUNNING,RPM
1.5666666666666682,2910.92,0.03,1.6,UART,RUNNING,RPM
1.6000000000000016,2905.51,0.03,1.5,UART,RUNNING,RPM
1.633333333333335,2892.59,0.03,1.5,UART,RUNNING,RPM
1.6666666666666685,2884.9,0.02,1.36,UART,RUNNING,RPM
1.700000000000002,2878.46,0.02,1.36,UART,RUNNING,RPM
1.7333333333333354,2864.1,0.02,1.36,UART,RUNNING,RPM
1.7666666666666688,2859.45,0.02,1.31,UART,RUNNING,RPM
1.8000000000000023,2843.54,0.02,1.26,UART,RUNNING,RPM
1.8333333333333357,2836.82,0.02,1.21,UART,RUNNING,RPM
1.8666666666666691,2823.98,0.02,1.36,UART,RUNNING,RPM
1.9000000000000026,2817.66,0.02,1.21,UART,RUNNING,RPM
1.933333333333336,2808.45,0.02,1.26,UART,RUNNING,RPM
1.9666666666666694,2796.22,0.02,1.21,UART,RUNNING,RPM
2.0000000000000027,2787.53,0.02,1.26,UART,RUNNING,RPM
2.033333333333336,2774.45,0.02,1.16,UART,RUNNING,RPM
2.066666666666669,2763.63,0.02,1.21,UART,RUNNING,RPM
2.1000000000000023,2752.72,0.02,1.16,UART,RUNNING,RPM
2.1333333333333355,2746.14,0.02,1.21,UART,RUNNING,RPM
2.1666666666666687,2732.86,0.02,1.16,UART,RUNNING,RPM
2.200000000000002,2721.9,0.02,1.11,UART,RUNNING,RPM
2.233333333333335,2712.24,0.02,1.16,UART,RUNNING,RPM
2.2666666666666684,2703.85,0.02,1.11,UART,RUNNING,RPM
2.3000000000000016,2688.89,0.02,1.11,UART,RUNNING,RPM
2.333333333333335,2679.06,0.02,1.11,UART,RUNNING,RPM
2.366666666666668,2668.29,0.02,1.07,UART,RUNNING,RPM
2.4000000000000012,2661.56,0.02,1.11,UART,RUNNING,RPM
2.4333333333333345,2648.05,0.02,1.11,UART,RUNNING,RPM
2.4666666666666677,2635.91,0.02,1.07,UART,RUNNING,RPM
2.500000000000001,2628.35,0.02,1.02,UART,RUNNING,RPM
2.533333333333334,2614.32,0.02,1.11,UART,RUNNING,RPM
2.5666666666666673,2604.74,0.02,0.97,UART,RUNNING,RPM
2.6000000000000005,2593.9,0.02,1.07,UART,RUNNING,RPM
2.6333333333333337,2582.36,0.02,1.02,UART,RUNNING,RPM
2.666666666666667,2574.49,0.02,1.07,UART,RUNNING,RPM
2.7,2562.27,0.02,1.02,UART,RUNNING,RPM
2.7333333333333334,2553.23,0.01,1.02,UART,RUNNING,RPM
2.7666666666666666,2539.97,0.02,1.02,UART,RUNNING,RPM
2.8,2532.34,0.02,1.02,UART,RUNNING,RPM
2.833333333333333,2521.62,0.02,1.02,UART,RUNNING,RPM
2.8666666666666663,2509.7,0.02,1.02,UART,RUNNING,RPM
2.8999999999999995,2497.94,0.02,0.97,UART,RUNNING,RPM
2.9333333333333327,2487.44,0.02,0.97,UART,RUNNING,RPM
2.966666666666666,2475.98,0.02,1.02,UART,RUNNING,RPM
2.999999999999999,2467.82,0.02,0.92,UART,RUNNING,RPM
3.0333333333333323,2454.27,0.02,0.97,UART,RUNNING,RPM
3.0666666666666655,2445.73,0.01,0.92,UART,RUNNING,RPM
3.0999999999999988,2432.1,0.01,0.92,UART,RUNNING,RPM
3.133333333333332,2419.95,0.02,0.92,UART,RUNNING,RPM
3.166666666666665,2412.96,0.02,0.92,UART,RUNNING,RPM
3.1999999999999984,2400.81,0.01,0.92,UART,RUNNING,RPM
3.2333333333333316,2391.02,0.02,0.92,UART,RUNNING,RPM
3.266666666666665,2380.94,0.02,0.92,UART,RUNNING,RPM
3.299999999999998,2370.21,0.02,0.92,UART,RUNNING,RPM
3.3333333333333313,2356.19,0.02,0.92,UART,RUNNING,RPM
3.3666666666666645,2345.84,0.02,0.92,UART,RUNNING,RPM
3.3999999999999977,2338.93,0.02,0.87,UART,RUNNING,RPM
3.433333333333331,2326.02,0.02,0.92,UART,RUNNING,RPM
3.466666666666664,2312.52,0.02,0.87,UART,RUNNING,RPM
3.4999999999999973,2303.91,0.02,0.87,UART,RUNNING,RPM
3.5333333333333306,2294.3,0.02,0.78,UART,RUNNING,RPM
3.5666666666666638,2281.98,0.01,0.87,UART,RUNNING,RPM
3.599999999999997,2270.55,0.02,0.87,UART,RUNNING,RPM
3.63333333333333,2260.62,0.02,0.87,UART,RUNNING,RPM
3.6666666666666634,2249.9,0.02,0.82,UART,RUNNING,RPM
3.6999999999999966,2240.85,0.02,0.87,UART,RUNNING,RPM
3.73333333333333,2226.39,0.02,0.87,UART,RUNNING,RPM
3.766666666666663,2215.99,0.02,0.87,UART,RUNNING,RPM
3.7999999999999963,2207.5,0.02,0.82,UART,RUNNING,RPM
3.8333333333333295,2196.82,0.01,0.82,UART,RUNNING,RPM
3.8666666666666627,2182.12,0.01,0.78,UART,RUNNING,RPM
3.899999999999996,2173.78,0.02,0.82,UART,RUNNING,RPM
3.933333333333329,2165.15,0.02,0.82,UART,RUNNING,RPM
3.9666666666666623,2154.4,0.01,0.82,UART,RUNNING,RPM
3.9999999999999956,2142.77,0.01,0.78,UART,RUNNING,RPM
4.033333333333329,2132.44,0.02,0.78,UART,RUNNING,RPM
4.066666666666662,2118.27,0.02,0.82,UART,RUNNING,RPM
4.099999999999995,2110.11,0.02,0.78,UART,RUNNING,RPM
4.133333333333328,2099.07,0.02,0.78,UART,RUNNING,RPM
4.166666666666662,2089.88,0.01,0.78,UART,RUNNING,RPM
4.199999999999995,2078.73,0.01,0.73,UART,RUNNING,RPM
4.233333333333328,2066.94,0.02,0.87,UART,RUNNING,RPM
4.266666666666661,2056.59,0.02,1.07,UART,RUNNING,RPM
4.2999999999999945,2051.12,0.02,1.26,UART,RUNNING,RPM
4.333333333333328,2045.83,0.03,1.41,UART,RUNNING,RPM
4.366666666666661,2038.98,0.03,1.45,UART,RUNNING,RPM
4.399999999999994,2038.53,0.03,1.55,UART,RUNNING,RPM
4.433333333333327,2038.65,0.03,1.55,UART,RUNNING,RPM
4.466666666666661,2035.68,0.03,1.6,UART,RUNNING,RPM
4.499999999999994,2032.44,0.03,1.65,UART,RUNNING,RPM
4.533333333333327,2034.93,0.03,1.65,UART,RUNNING,RPM
4.56666666666666,2033.01,0.03,1.7,UART,RUNNING,RPM
4.599999999999993,2031.39,0.03,1.74,UART,RUNNING,RPM
4.633333333333327,2031.62,0.03,1.7,UART,RUNNING,RPM
4.66666666666666,2033.59,0.03,1.7,UART,RUNNING,RPM
4.699999999999993,2035.03,0.03,1.7,UART,RUNNING,RPM
4.733333333333326,2032.57,0.03,1.7,UART,RUNNING,RPM
4.7666666666666595,2032.31,0.03,1.7,UART,RUNNING,RPM
4.799999999999993,2034.64,0.03,1.74,UART,RUNNING,RPM
4.833333333333326,2033.81,0.03,1.74,UART,RUNNING,RPM
4.866666666666659,2034.26,0.03,1.74,UART,RUNNING,RPM
4.899999999999992,2035.27,0.03,1.74,UART,RUNNING,RPM
4.933333333333326,2033.33,0.03,1.74,UART,RUNNING,RPM
4.966666666666659,2034.25,0.03,1.74,UART,RUNNING,RPM
4.999999999999992,2037.38,0.03,1.7,UART,RUNNING,RPM
5.033333333333325,2035.37,0.03,1.79,UART,RUNNING,RPM
5.066666666666658,2034.64,0.03,1.7,UART,RUNNING,RPM
5.099999999999992,2037.56,0.03,1.7,UART,RUNNING,RPM
5.133333333333325,2036.05,0.03,1.74,UART,RUNNING,RPM
5.166666666666658,2034.72,0.03,1.74,UART,RUNNING,RPM
5.199999999999991,2035.5,0.03,1.74,UART,RUNNING,RPM
5.2333333333333245,2038.44,0.03,1.74,UART,RUNNING,RPM
5.266666666666658,2038.17,0.03,1.74,UART,RUNNING,RPM
5.299999999999991,2038.03,0.03,1.7,UART,RUNNING,RPM
5.333333333333324,2038.23,0.03,1.7,UART,RUNNING,RPM
5.366666666666657,2039.69,0.03,1.74,UART,RUNNING,RPM
5.399999999999991,2038.21,0.03,1.74,UART,RUNNING,RPM
5.433333333333324,2037.0,0.03,1.74,UART,RUNNING,RPM
5.466666666666657,2038.1,0.03,1.74,UART,RUNNING,RPM
5.49999999999999,2040.54,0.03,1.79,UART,RUNNING,RPM
5.5333333333333234,2042.93,0.03,1.74,UART,RUNNING,RPM
5.566666666666657,2038.89,0.03,1.7,UART,RUNNING,RPM
5.59999999999999,2040.69,0.03,1.7,UART,RUNNING,RPM
5.633333333333323,2042.25,0.03,1.74,UART,RUNNING,RPM
5.666666666666656,2039.66,0.03,1.74,UART,RUNNING,RPM
5.6999999999999895,2039.66,0.03,1.74,UART,RUNNING,RPM
5.733333333333323,2041.62,0.03,1.74,UART,RUNNING,RPM
5.766666666666656,2045.45,0.03,1.74,UART,RUNNING,RPM
5.799999999999989,2040.36,0.03,1.7,UART,RUNNING,RPM
5.833333333333322,2042.71,0.03,1.7,UART,RUNNING,RPM
5.866666666666656,2044.46,0.03,1.74,UART,RUNNING,RPM
5.899999999999989,2043.66,0.03,1.74,UART,RUNNING,RPM
5.933333333333322,2042.15,0.03,1.7,UART,RUNNING,RPM
5.966666666666655,2041.35,0.03,1.74,UART,RUNNING,RPM
5.9999999999999885,2043.64,0.03,1.74,UART,RUNNING,RPM
6.033333333333322,2046.27,0.03,1.74,UART,RUNNING,RPM
6.066666666666655,2044.5,0.03,1.74,UART,RUNNING,RPM
6.099999999999988,2044.5,0.03,1.7,UART,RUNNING,RPM
6.133333333333321,2047.87,0.03,1.74,UART,RUNNING,RPM
6.1666666666666545,2046.39,0.03,1.79,UART,RUNNING,RPM
6.199999999999988,2044.99,0.03,1.7,UART,RUNNING,RPM
6.233333333333321,2045.04,0.03,1.7,UART,RUNNING,RPM
6.266666666666654,2046.33,0.03,1.79,UART,RUNNING,RPM
6.299999999999987,2047.64,0.03,1.74,UART,RUNNING,RPM
6.333333333333321,2045.24,0.03,1.7,UART,RUNNING,RPM
6.366666666666654,2048.33,0.03,1.74,UART,RUNNING,RPM
6.399999999999987,2048.73,0.03,1.7,UART,RUNNING,RPM
6.43333333333332,2048.32,0.03,1.7,UART,RUNNING,RPM
6.4666666666666535,2047.6,0.03,1.74,UART,RUNNING,RPM
6.499999999999987,2047.09,0.03,1.74,UART,RUNNING,RPM
6.53333333333332,2049.44,0.03,1.74,UART,RUNNING,RPM
6.566666666666653,2053.59,0.03,1.74,UART,RUNNING,RPM
6.599999999999986,2049.91,0.03,1.74,UART,RUNNING,RPM
6.6333333333333195,2047.77,0.03,1.74,UART,RUNNING,RPM
6.666666666666653,2049.88,0.03,1.74,UART,RUNNING,RPM
6.699999999999986,2051.22,0.03,1.74,UART,RUNNING,RPM
6.733333333333319,2050.07,0.03,1.7,UART,RUNNING,RPM
6.766666666666652,2049.63,0.03,1.74,UART,RUNNING,RPM
6.799999999999986,2050.04,0.03,1.79,UART,RUNNING,RPM
6.833333333333319,2052.37,0.03,1.79,UART,RUNNING,RPM
6.866666666666652,2052.84,0.03,1.74,UART,RUNNING,RPM
6.899999999999985,2053.8,0.03,1.65,UART,RUNNING,RPM
6.9333333333333185,2052.22,0.03,1.7,UART,RUNNING,RPM
6.966666666666652,2051.9,0.03,1.79,UART,RUNNING,RPM
6.999999999999985,2053.61,0.03,1.74,UART,RUNNING,RPM
7.033333333333318,2052.46,0.03,1.74,UART,RUNNING,RPM
7.066666666666651,2053.16,0.03,1.74,UART,RUNNING,RPM
7.0999999999999845,2054.24,0.03,1.7,UART,RUNNING,RPM
7.133333333333318,2054.45,0.03,1.79,UART,RUNNING,RPM
7.166666666666651,2054.4,0.03,1.74,UART,RUNNING,RPM
7.199999999999984,2054.62,0.03,1.7,UART,RUNNING,RPM
7.233333333333317,2053.91,0.03,1.74,UART,RUNNING,RPM
7.266666666666651,2056.47,0.03,1.79,UART,RUNNING,RPM
7.299999999999984,2056.75,0.03,1.74,UART,RUNNING,RPM
7.333333333333317,2055.35,0.03,1.74,UART,RUNNING,RPM
7.36666666666665,2056.1,0.03,1.7,UART,RUNNING,RPM
7.3999999999999835,2057.46,0.03,1.7,UART,RUNNING,RPM
7.433333333333317,2058.7,0.03,1.74,UART,RUNNING,RPM
7.46666666666665,2058.09,0.03,1.7,UART,RUNNING,RPM
7.499999999999983,2057.33,0.03,1.74,UART,RUNNING,RPM
7.533333333333316,2055.9,0.03,1.74,UART,RUNNING,RPM
7.5666666666666496,2058.71,0.03,1.74,UART,RUNNING,RPM
7.599999999999983,2059.75,0.03,1.79,UART,RUNNING,RPM
7.633333333333316,2059.73,0.03,1.74,UART,RUNNING,RPM
7.666666666666649,2060.81,0.03,1.7,UART,RUNNING,RPM
7.699999999999982,2058.99,0.03,1.74,UART,RUNNING,RPM
7.733333333333316,2059.39,0.03,1.7,UART,RUNNING,RPM
7.766666666666649,2061.34,0.03,1.74,UART,RUNNING,RPM
7.799999999999982,2060.93,0.03,1.79,UART,RUNNING,RPM
7.833333333333315,2060.7,0.03,1.74,UART,RUNNING,RPM
7.8666666666666485,2059.99,0.03,1.7,UART,RUNNING,RPM
7.899999999999982,2062.9,0.03,1.74,UART,RUNNING,RPM
7.933333333333315,2062.37,0.03,1.74,UART,RUNNING,RPM
7.966666666666648,2062.55,0.03,1.74,UART,RUNNING,RPM
7.999999999999981,2060.85,0.03,1.74,UART,RUNNING,RPM
8.033333333333315,2059.8,0.03,1.79,UART,RUNNING,RPM
8.066666666666649,2062.15,0.03,1.74,UART,RUNNING,RPM
8.099999999999982,2063.62,0.03,1.79,UART,RUNNING,RPM
8.133333333333315,2065.32,0.03,1.74,UART,RUNNING,RPM
8.166666666666648,2064.17,0.03,1.74,UART,RUNNING,RPM
8.199999999999982,2064.48,0.03,1.7,UART,RUNNING,RPM
8.233333333333315,2064.26,0.03,1.74,UART,RUNNING,RPM
8.266666666666648,2065.3,0.03,1.74,UART,RUNNING,RPM
8.299999999999981,2064.31,0.03,1.79,UART,RUNNING,RPM
8.333333333333314,2063.29,0.03,1.79,UART,RUNNING,RPM
8.366666666666648,2063.57,0.03,1.74,UART,RUNNING,RPM
8.39999999999998,2065.26,0.03,1.74,UART,RUNNING,RPM
8.433333333333314,2066.95,0.03,1.7,UART,RUNNING,RPM
8.466666666666647,2068.36,0.03,1.74,UART,RUNNING,RPM
8.49999999999998,2065.53,0.03,1.74,UART,RUNNING,RPM
8.533333333333314,2065.18,0.03,1.74,UART,RUNNING,RPM
8.566666666666647,2066.26,0.03,1.74,UART,RUNNING,RPM
8.59999999999998,2068.13,0.03,1.74,UART,RUNNING,RPM
8.633333333333313,2069.54,0.03,1.74,UART,RUNNING,RPM
8.666666666666647,2069.6,0.03,1.74,UART,RUNNING,RPM
8.69999999999998,2067.96,0.03,1.74,UART,RUNNING,RPM
8.733333333333313,2067.49,0.03,1.79,UART,RUNNING,RPM
8.766666666666646,2067.94,0.03,1.74,UART,RUNNING,RPM
8.79999999999998,2068.88,0.03,1.74,UART,RUNNING,RPM
8.833333333333313,2070.24,0.03,1.74,UART,RUNNING,RPM
8.866666666666646,2071.28,0.03,1.74,UART,RUNNING,RPM
8.899999999999979,2070.39,0.03,1.79,UART,RUNNING,RPM
8.933333333333312,2071.83,0.03,1.74,UART,RUNNING,RPM
8.966666666666645,2069.64,0.03,1.7,UART,RUNNING,RPM
8.999999999999979,2069.82,0.03,1.74,UART,RUNNING,RPM
9.033333333333312,2071.15,0.03,1.74,UART,RUNNING,RPM
9.066666666666645,2073.82,0.03,1.79,UART,RUNNING,RPM
9.099999999999978,2074.64,0.03,1.74,UART,RUNNING,RPM
9.133333333333312,2071.81,0.03,1.7,UART,RUNNING,RPM
9.166666666666645,2072.53,0.03,1.74,UART,RUNNING,RPM
9.199999999999978,2073.5,0.03,1.74,UART,RUNNING,RPM
9.233333333333311,2073.13,0.03,1.79,UART,RUNNING,RPM
9.266666666666644,2074.26,0.03,1.79,UART,RUNNING,RPM
9.299999999999978,2074.32,0.03,1.79,UART,RUNNING,RPM
9.33333333333331,2076.11,0.03,1.74,UART,RUNNING,RPM
9.366666666666644,2075.87,0.03,1.7,UART,RUNNING,RPM
9.399999999999977,2075.41,0.03,1.7,UART,RUNNING,RPM
9.43333333333331,2073.62,0.03,1.74,UART,RUNNING,RPM
9.466666666666644,2073.94,0.03,1.79,UART,RUNNING,RPM
9.499999999999977,2076.11,0.03,1.79,UART,RUNNING,RPM
9.53333333333331,2076.4,0.03,1.79,UART,RUNNING,RPM
9.566666666666643,2075.57,0.03,1.74,UART,RUNNING,RPM
9.599999999999977,2074.96,0.03,1.74,UART,RUNNING,RPM
9.63333333333331,2078.91,0.03,1.74,UART,RUNNING,RPM
9.666666666666643,2076.76,0.03,1.74,UART,RUNNING,RPM
9.699999999999976,2077.21,0.03,1.79,UART,RUNNING,RPM
9.73333333333331,2080.19,0.03,1.79,UART,RUNNING,RPM
9.766666666666643,2077.51,0.03,1.79,UART,RUNNING,RPM
9.799999999999976,2079.71,0.03,1.74,UART,RUNNING,RPM
9.833333333333309,2078.63,0.03,1.79,UART,RUNNING,RPM
9.866666666666642,2078.4,0.03,1.74,UART,RUNNING,RPM
9.899999999999975,2078.9,0.03,1.74,UART,RUNNING,RPM
9.933333333333309,2080.05,0.03,1.79,UART,RUNNING,RPM
9.966666666666642,2078.15,0.03,1.79,UART,RUNNING,RPM
9.999999999999975,2078.85,0.03,1.79,UART,RUNNING,RPM
10.033333333333308,2078.43,0.03,1.74,UART,RUNNING,RPM
10.066666666666642,2080.08,0.03,1.7,UART,RUNNING,RPM
10.099999999999975,2082.48,0.03,1.74,UART,RUNNING,RPM
10.133333333333308,2082.53,0.03,1.74,UART,RUNNING,RPM
10.166666666666641,2082.3,0.03,1.79,UART,RUNNING,RPM
10.199999999999974,2081.13,0.03,1.79,UART,RUNNING,RPM
10.233333333333308,2083.71,0.03,1.79,UART,RUNNING,RPM
10.26666666666664,2083.67,0.03,1.74,UART,RUNNING,RPM
10.299999999999974,2083.31,0.03,1.7,UART,RUNNING,RPM
10.333333333333307,2082.81,0.03,1.74,UART,RUNNING,RPM
10.36666666666664,2084.36,0.03,1.74,UART,RUNNING,RPM
10.399999999999974,2084.33,0.03,1.74,UART,RUNNING,RPM
10.433333333333307,2083.95,0.03,1.79,UART,RUNNING,RPM
10.46666666666664,2084.45,0.03,1.79,UART,RUNNING,RPM
10.499999999999973,2086.78,0.03,1.79,UART,RUNNING,RPM
10.533333333333307,2086.31,0.03,1.79,UART,RUNNING,RPM
10.56666666666664,2083.53,0.03,1.79,UART,RUNNING,RPM
10.599999999999973,2084.77,0.03,1.74,UART,RUNNING,RPM
10.633333333333306,2085.69,0.03,1.79,UART,RUNNING,RPM
10.66666666666664,2084.77,0.03,1.79,UART,RUNNING,RPM
10.699999999999973,2086.76,0.03,1.79,UART,RUNNING,RPM
10.733333333333306,2088.16,0.03,1.79,UART,RUNNING,RPM
10.766666666666639,2089.78,0.03,1.74,UART,RUNNING,RPM
10.799999999999972,2089.16,0.03,1.74,UART,RUNNING,RPM
10.833333333333306,2088.36,0.03,1.79,UART,RUNNING,RPM
10.866666666666639,2087.75,0.03,1.74,UART,RUNNING,RPM
10.899999999999972,2088.37,0.03,1.74,UART,RUNNING,RPM
10.933333333333305,2088.14,0.03,1.79,UART,RUNNING,RPM
10.966666666666638,2091.05,0.03,1.74,UART,RUNNING,RPM
10.999999999999972,2090.08,0.03,1.74,UART,RUNNING,RPM
11.033333333333305,2089.55,0.03,1.79,UART,RUNNING,RPM
11.066666666666638,2089.81,0.03,1.79,UART,RUNNING,RPM
11.099999999999971,2089.9,0.03,1.79,UART,RUNNING,RPM
11.133333333333304,2091.76,0.03,1.84,UART,RUNNING,RPM
11.166666666666638,2091.38,0.03,1.74,UART,RUNNING,RPM
11.19999999999997,2092.23,0.03,1.74,UART,RUNNING,RPM
11.233333333333304,2092.43,0.03,1.74,UART,RUNNING,RPM
11.266666666666637,2091.5,0.03,1.74,UART,RUNNING,RPM
11.29999999999997,2093.05,0.03,1.74,UART,RUNNING,RPM
11.333333333333304,2092.37,0.03,1.79,UART,RUNNING,RPM
11.366666666666637,2092.93,0.03,1.79,UART,RUNNING,RPM
11.39999999999997,2094.79,0.03,1.79,UART,RUNNING,RPM
11.433333333333303,2093.55,0.03,1.7,UART,RUNNING,RPM
11.466666666666637,2093.96,0.03,1.74,UART,RUNNING,RPM
11.49999999999997,2093.9,0.03,1.74,UART,RUNNING,RPM
11.533333333333303,2093.76,0.03,1.79,UART,RUNNING,RPM
11.566666666666636,2093.27,0.03,1.79,UART,RUNNING,RPM
11.59999999999997,2093.8,0.03,1.74,UART,RUNNING,RPM
11.633333333333303,2094.2,0.03,1.74,UART,RUNNING,RPM
11.666666666666636,2096.74,0.03,1.74,UART,RUNNING,RPM
11.699999999999969,2097.41,0.03,1.74,UART,RUNNING,RPM
11.733333333333302,2094.77,0.03,1.79,UART,RUNNING,RPM
11.766666666666636,2097.39,0.03,1.79,UART,RUNNING,RPM
11.799999999999969,2095.75,0.03,1.79,UART,RUNNING,RPM
11.833333333333302,2098.4,0.03,1.79,UART,RUNNING,RPM
11.866666666666635,2099.02,0.03,1.79,UART,RUNNING,RPM
11.899999999999968,2097.6,0.03,1.79,UART,RUNNING,RPM
11.933333333333302,2097.18,0.03,1.74,UART,RUNNING,RPM
11.966666666666635,2096.83,0.03,1.79,UART,RUNNING,RPM
11.999999999999968,2097.02,0.03,1.79,UART,RUNNING,RPM
12.033333333333301,2098.95,0.03,1.74,UART,RUNNING,RPM
12.066666666666634,2101.32,0.03,1.74,UART,RUNNING,RPM
12.099999999999968,2098.67,0.03,1.74,UART,RUNNING,RPM
12.1333333333333,2098.86,0.03,1.74,UART,RUNNING,RPM
12.166666666666634,2100.59,0.03,1.79,UART,RUNNING,RPM
12.199999999999967,2099.2,0.03,1.79,UART,RUNNING,RPM
12.2333333333333,2101.79,0.03,1.79,UART,RUNNING,RPM
12.266666666666634,2102.39,0.03,1.79,UART,RUNNING,RPM
12.299999999999967,2103.07,0.03,1.79,UART,RUNNING,RPM
12.3333333333333,2101.98,0.03,1.74,UART,RUNNING,RPM
12.366666666666633,2101.12,0.03,1.79,UART,RUNNING,RPM
12.399999999999967,2101.28,0.03,1.79,UART,RUNNING,RPM
12.4333333333333,2102.85,0.03,1.79,UART,RUNNING,RPM
12.466666666666633,2101.55,0.03,1.79,UART,RUNNING,RPM
12.499999999999966,2103.96,0.03,1.74,UART,RUNNING,RPM
12.5333333333333,2103.6,0.03,1.74,UART,RUNNING,RPM
12.566666666666633,2102.67,0.03,1.79,UART,RUNNING,RPM
12.599999999999966,2101.76,0.03,1.79,UART,RUNNING,RPM
12.633333333333299,2104.36,0.03,1.74,UART,RUNNING,RPM
12.666666666666632,2105.25,0.03,1.79,UART,RUNNING,RPM
12.699999999999966,2106.69,0.03,1.74,UART,RUNNING,RPM
12.733333333333299,2105.77,0.03,1.74,UART,RUNNING,RPM
12.766666666666632,2106.01,0.03,1.79,UART,RUNNING,RPM
12.799999999999965,2104.34,0.03,1.79,UART,RUNNING,RPM
12.833333333333298,2106.06,0.03,1.79,UART,RUNNING,RPM
12.866666666666632,2107.57,0.03,1.84,UART,RUNNING,RPM
12.899999999999965,2107.47,0.03,1.84,UART,RUNNING,RPM
12.933333333333298,2108.28,0.03,1.79,UART,RUNNING,RPM
12.966666666666631,2108.37,0.03,1.74,UART,RUNNING,RPM
12.999999999999964,2107.9,0.03,1.79,UART,RUNNING,RPM
13.033333333333298,2107.59,0.03,1.74,UART,RUNNING,RPM
13.066666666666631,2107.0,0.03,1.79,UART,RUNNING,RPM
13.099999999999964,2108.41,0.03,1.79,UART,RUNNING,RPM
13.133333333333297,2110.02,0.03,1.7,UART,RUNNING,RPM
13.16666666666663,2109.5,0.03,1.79,UART,RUNNING,RPM
13.199999999999964,2107.72,0.03,1.74,UART,RUNNING,RPM
13.233333333333297,2107.91,0.03,1.79,UART,RUNNING,RPM
13.26666666666663,2109.78,0.03,1.79,UART,RUNNING,RPM
13.299999999999963,2109.93,0.03,1.79,UART,RUNNING,RPM
13.333333333333297,2110.47,0.03,1.74,UART,RUNNING,RPM
13.36666666666663,2110.55,0.03,1.74,UART,RUNNING,RPM
13.399999999999963,2112.59,0.03,1.74,UART,RUNNING,RPM
